file_name,formula,energy,bandgap,type,space_group_symbol,space_group_number,num_atoms,harvest_mode
Sc_id1310_E-5.76.cif,Sc,-5.7575,0.0,Metal,Pmna,53,26,THERMAL
CaO2_id4508_E-5.76.cif,CaO2,-5.7568,4.147,Insulator,Pbca,61,12,THERMAL
MgAsO2_id365_E-5.75.cif,MgAsO2,-5.7498,0.007,Metal,I4_122,98,16,THERMAL
ScTe_id1426_E-5.74.cif,ScTe,-5.7446,0.398,Semiconductor,I4/mcm,140,16,THERMAL
Sc_id3576_E-5.74.cif,Sc,-5.7439,0.0,Metal,Pmna,53,30,THERMAL
CaTi4Al_id4124_E-5.74.cif,CaTi4Al,-5.7435,0.0,Metal,I-4m2,119,12,THERMAL
SiO3_id2631_E-5.74.cif,SiO3,-5.7415,0.468,Semiconductor,I-42d,122,32,THERMAL
C13Se2_id2934_E-5.73.cif,C13Se2,-5.7265,1.161,Semiconductor,C2/c,15,60,THERMAL
NaCaTi(NO)2_id498_E-5.73.cif,NaCaTi(NO)2,-5.7263,2.025,Semiconductor,Pca2_1,29,28,THERMAL
ScTiSn_id4898_E-5.72.cif,ScTiSn,-5.7204,0.145,Semiconductor,P4/mmm,123,12,THERMAL
BaSc6O_id4133_E-5.72.cif,BaSc6O,-5.7173,0.0,Metal,P6_322,182,16,THERMAL
ScGa3O7_id707_E-5.72.cif,ScGa3O7,-5.716,1.329,Semiconductor,Pm-3n,223,22,THERMAL
Sc_id4649_E-5.72.cif,Sc,-5.7154,0.0,Metal,I4_1/acd,142,16,THERMAL
As2O3_id4736_E-5.71.cif,As2O3,-5.7127,1.298,Semiconductor,Pccn,56,20,THERMAL
Si2PO2_id2278_E-5.71.cif,Si2PO2,-5.7099,0.445,Semiconductor,Pca2_1,29,20,THERMAL
MgTi6Ga3C_id260_E-5.70.cif,MgTi6Ga3C,-5.7025,0.0,Metal,Pm-3m,221,11,THERMAL
CdSiO2_id3245_E-5.69.cif,CdSiO2,-5.6945,0.014,Metal,I4_122,98,16,THERMAL
LiGeO2_id3753_E-5.69.cif,LiGeO2,-5.6868,2.757,Semiconductor,I4_122,98,16,THERMAL
SnO_id4271_E-5.69.cif,SnO,-5.6851,0.0,Metal,Pbca,61,16,THERMAL
Sc4(BeP)3_id4679_E-5.69.cif,Sc4(BeP)3,-5.6851,0.0,Metal,I-43d,220,40,THERMAL
Ti2CdInO2_id4665_E-5.68.cif,Ti2CdInO2,-5.6787,0.087,Semiconductor,P4_12_12,92,24,THERMAL
Sc2Ga_id4935_E-5.68.cif,Sc2Ga,-5.6779,0.0,Metal,I4/mmm,139,12,THERMAL
NaCaBe2(GaO3)2_id3560_E-5.67.cif,NaCaBe2(GaO3)2,-5.6739,0.0,Metal,C222,21,24,THERMAL
Ti9AlGa_id3639_E-5.67.cif,Ti9AlGa,-5.6685,0.0,Metal,Pm-3,200,11,THERMAL
BaN2O_id2286_E-5.67.cif,BaN2O,-5.667,0.523,Semiconductor,I4_122,98,16,THERMAL
Ti4Zn2B_id583_E-5.67.cif,Ti4Zn2B,-5.6667,0.0,Metal,P6_422,181,21,THERMAL
ScTe_id4481_E-5.66.cif,ScTe,-5.6585,0.0,Metal,P4/mmm,123,8,THERMAL
SrGa2GeO4_id1678_E-5.66.cif,SrGa2GeO4,-5.6556,0.907,Semiconductor,I222,23,16,THERMAL
Sc7Ti_id2437_E-5.65.cif,Sc7Ti,-5.6467,0.0,Metal,P2/m,10,8,THERMAL
Ca2Sc2Cd2SO9_id3630_E-5.64.cif,Ca2Sc2Cd2SO9,-5.6449,1.735,Semiconductor,Pban,50,32,THERMAL
AlGaN2_id1998_E-5.64.cif,AlGaN2,-5.6429,0.115,Semiconductor,Fm-3m,225,16,THERMAL
As2NO_id2676_E-5.63.cif,As2NO,-5.6302,0.788,Semiconductor,Pca2_1,29,16,THERMAL
Sb(NO)3_id4952_E-5.62.cif,Sb(NO)3,-5.6244,0.024,Metal,R-3c,167,42,THERMAL
Sc_id323_E-5.62.cif,Sc,-5.6229,0.0,Metal,Amm2,38,16,THERMAL
BaCaO4_id939_E-5.62.cif,BaCaO4,-5.6228,3.304,Semiconductor,Pban,50,12,THERMAL
KAlSiO2_id2156_E-5.62.cif,KAlSiO2,-5.6227,0.0,Metal,Pca2_1,29,20,THERMAL
ScAl2SO3_id3752_E-5.62.cif,ScAl2SO3,-5.6202,2.359,Semiconductor,P4/nmm,129,14,THERMAL
Sc3GeSe2_id798_E-5.61.cif,Sc3GeSe2,-5.6107,0.304,Semiconductor,P2_1/c,14,24,THERMAL
NaGeO2_id4834_E-5.61.cif,NaGeO2,-5.6059,1.851,Semiconductor,I4_122,98,16,THERMAL
Sc_id1565_E-5.61.cif,Sc,-5.6058,0.0,Metal,P2_12_12_1,19,32,THERMAL
TiGa3N3O4_id834_E-5.60.cif,TiGa3N3O4,-5.6042,0.109,Semiconductor,Pm-3n,223,22,THERMAL
ScAsS2N_id4570_E-5.60.cif,ScAsS2N,-5.6032,1.726,Semiconductor,Pca2_1,29,20,THERMAL
SrCaO4_id1701_E-5.60.cif,SrCaO4,-5.6014,3.444,Semiconductor,P4/nbm,125,12,THERMAL
Sc_id4864_E-5.60.cif,Sc,-5.5987,0.0,Metal,I4/mmm,139,20,THERMAL
BaCaO4_id3765_E-5.60.cif,BaCaO4,-5.5985,0.228,Semiconductor,P4/nbm,125,12,THERMAL
BaO2_id4697_E-5.59.cif,BaO2,-5.5934,3.863,Insulator,Pca2_1,29,12,THERMAL
Sc(Ge2O)2_id2324_E-5.59.cif,Sc(Ge2O)2,-5.5925,0.0,Metal,I4/m,87,14,THERMAL
Mg(SnO2)2_id1968_E-5.59.cif,Mg(SnO2)2,-5.5895,1.389,Semiconductor,P4_2/mcm,132,14,THERMAL
ScSi2_id460_E-5.59.cif,ScSi2,-5.5881,0.0,Metal,Fm-3m,225,12,THERMAL
ScAs2_id3497_E-5.58.cif,ScAs2,-5.584,0.0,Metal,I4_1/amd,141,12,THERMAL
Sc_id3664_E-5.58.cif,Sc,-5.5802,0.0,Metal,Immm,71,14,THERMAL
CdSiO2_id1870_E-5.58.cif,CdSiO2,-5.5785,0.004,Metal,I4_122,98,16,THERMAL
MgGeO2_id3906_E-5.57.cif,MgGeO2,-5.568,0.0,Metal,I4_122,98,16,THERMAL
Sc5B4_id1532_E-5.56.cif,Sc5B4,-5.5644,0.0,Metal,P-31m,162,27,THERMAL
AlGeN2_id4815_E-5.56.cif,AlGeN2,-5.5575,0.304,Semiconductor,I4_122,98,16,THERMAL
LiMg4Ti4(GaO2)2_id3797_E-5.55.cif,LiMg4Ti4(GaO2)2,-5.553,0.0,Metal,I-42m,121,30,THERMAL
CaSc3TiSe2_id3518_E-5.55.cif,CaSc3TiSe2,-5.5521,0.0,Metal,R-3m,166,21,THERMAL
Sc_id3667_E-5.55.cif,Sc,-5.5495,0.0,Metal,Pban,50,14,THERMAL
Ba2Sr2LiP2S2(N2O3)2_id4751_E-5.55.cif,Ba2Sr2LiP2S2(N2O3)2,-5.5457,2.496,Semiconductor,P3_121,152,57,THERMAL
CO_id3442_E-5.54.cif,CO,-5.5392,0.0,Metal,C2/m,12,24,THERMAL
Sc2Sb2C_id279_E-5.54.cif,Sc2Sb2C,-5.5381,0.0,Metal,I4/mmm,139,10,THERMAL
Sn3GeC12_id3737_E-5.53.cif,Sn3GeC12,-5.5339,0.08,Semiconductor,R-3,148,48,THERMAL
Sc_id1673_E-5.53.cif,Sc,-5.5324,0.0,Metal,Pm-3m,221,12,THERMAL
LiSnO2_id1425_E-5.53.cif,LiSnO2,-5.5303,0.009,Metal,Pa-3,205,16,THERMAL
LiTiS2_id4743_E-5.53.cif,LiTiS2,-5.5272,0.69,Semiconductor,I-42d,122,32,THERMAL
SrScO12_id1681_E-5.53.cif,SrScO12,-5.5267,0.059,Semiconductor,P-31c,163,28,THERMAL
Sc_id106_E-5.52.cif,Sc,-5.5238,0.0,Metal,P2/m,10,18,THERMAL
Ba4ScCd3O6_id2415_E-5.52.cif,Ba4ScCd3O6,-5.5237,0.0,Metal,Im-3m,229,28,THERMAL
Sc5Zn_id4835_E-5.52.cif,Sc5Zn,-5.5211,0.0,Metal,P6_3/mmc,194,12,THERMAL
Sc2TiZn_id1373_E-5.52.cif,Sc2TiZn,-5.52,0.0,Metal,Fm-3m,225,16,THERMAL
Cd(GaO2)6_id2165_E-5.52.cif,Cd(GaO2)6,-5.519,1.721,Semiconductor,Im-3,204,38,THERMAL
NaTi6Sn2(SO3)6_id3853_E-5.52.cif,NaTi6Sn2(SO3)6,-5.5188,0.0,Metal,P-3,147,33,THERMAL
K2Na(BO)6_id3717_E-5.51.cif,K2Na(BO)6,-5.5135,1.651,Semiconductor,P6_322,182,30,THERMAL
BeSbN_id4826_E-5.51.cif,BeSbN,-5.5098,1.884,Semiconductor,P6_222,180,9,THERMAL
LiSiO2_id1931_E-5.51.cif,LiSiO2,-5.5058,3.568,Insulator,I4_122,98,16,THERMAL
Ti_id2578_E-5.50.cif,Ti,-5.5024,0.0,Metal,P-4c2,116,16,THERMAL
Sc3Se4_id3733_E-5.50.cif,Sc3Se4,-5.5002,0.0,Metal,Pm-3m,221,14,THERMAL
AsO_id4255_E-5.50.cif,AsO,-5.495,1.04,Semiconductor,Pca2_1,29,8,THERMAL
ScO9_id2932_E-5.49.cif,ScO9,-5.4919,0.0,Metal,Pnma,62,40,THERMAL
P2O9_id350_E-5.49.cif,P2O9,-5.4854,4.536,Insulator,Pba2,32,22,THERMAL
BaSrCaO8_id40_E-5.48.cif,BaSrCaO8,-5.4771,0.285,Semiconductor,P4/nbm,125,22,THERMAL
BaLi3MgTiSi2N6O7_id4537_E-5.47.cif,BaLi3MgTiSi2N6O7,-5.4737,2.113,Semiconductor,Pc,7,42,THERMAL
B3AsPO7_id4789_E-5.47.cif,B3AsPO7,-5.4701,1.11,Semiconductor,P6_322,182,24,THERMAL
Ba4LiO4_id3192_E-5.46.cif,Ba4LiO4,-5.4604,0.0,Metal,I4/m,87,18,THERMAL
Sc(Ti2Sn)2_id396_E-5.45.cif,Sc(Ti2Sn)2,-5.4528,0.0,Metal,P4_322,95,28,THERMAL
BaSnO4_id4754_E-5.45.cif,BaSnO4,-5.4524,0.0,Metal,P4/nbm,125,12,THERMAL
CaSnO4_id2430_E-5.45.cif,CaSnO4,-5.452,0.0,Metal,P4/nbm,125,12,THERMAL
Ca3SnTeO3_id846_E-5.44.cif,Ca3SnTeO3,-5.4435,0.0,Metal,Pm-3m,221,8,THERMAL
Sc4TiBC2_id653_E-5.44.cif,Sc4TiBC2,-5.4409,0.0,Metal,P42_12,90,16,THERMAL
Ti2Si3_id3825_E-5.44.cif,Ti2Si3,-5.4376,0.202,Semiconductor,Pnma,62,20,THERMAL
Sc_id4366_E-5.44.cif,Sc,-5.4367,0.0,Metal,C222_1,20,16,THERMAL
C(NO2)3_id284_E-5.43.cif,C(NO2)3,-5.4316,3.452,Semiconductor,P3_2,145,30,THERMAL
SiGeN2_id4702_E-5.43.cif,SiGeN2,-5.4266,2.748,Semiconductor,I4_122,98,16,THERMAL
MgSc6(SeO)2_id4727_E-5.42.cif,MgSc6(SeO)2,-5.4231,0.0,Metal,R-3m,166,33,THERMAL
NaSrGe2AsO4_id4278_E-5.41.cif,NaSrGe2AsO4,-5.413,1.122,Semiconductor,I222,23,18,THERMAL
Sc2Al_id140_E-5.41.cif,Sc2Al,-5.4105,0.0,Metal,P4_2/nmc,137,12,THERMAL
GaO_id2645_E-5.41.cif,GaO,-5.4088,0.362,Semiconductor,I4_122,98,16,THERMAL
SrBO8_id255_E-5.41.cif,SrBO8,-5.4084,0.0,Metal,P-6c2,188,20,THERMAL
AlGaO2_id25_E-5.41.cif,AlGaO2,-5.4078,2.473,Semiconductor,Pca2_1,29,16,THERMAL
NaSbO2_id2567_E-5.40.cif,NaSbO2,-5.4047,0.0,Metal,I4_122,98,16,THERMAL
GaO_id3166_E-5.40.cif,GaO,-5.404,0.772,Semiconductor,Pbca,61,16,THERMAL
TiGeSbS2O_id4885_E-5.40.cif,TiGeSbS2O,-5.4022,1.01,Semiconductor,P6_522,179,36,THERMAL
Sc6Ti5_id1669_E-5.40.cif,Sc6Ti5,-5.4016,0.0,Metal,P2,3,22,THERMAL
Sc2SiB_id2942_E-5.40.cif,Sc2SiB,-5.4009,0.0,Metal,P6_222,180,12,THERMAL
Sc_id4180_E-5.40.cif,Sc,-5.397,1.079,Semiconductor,P6cc,184,18,THERMAL
Sc4SbAs2_id2669_E-5.40.cif,Sc4SbAs2,-5.3966,0.0,Metal,Pccm,49,14,THERMAL
SrSiN2_id3528_E-5.40.cif,SrSiN2,-5.3958,0.0,Metal,Fm-3m,225,16,THERMAL
KTi3ZnTeO12_id2750_E-5.39.cif,KTi3ZnTeO12,-5.3898,1.193,Semiconductor,P-3,147,36,THERMAL
TiTeSO_id2102_E-5.39.cif,TiTeSO,-5.3877,0.0,Metal,P3_221,154,12,THERMAL
Ti4GaB_id4936_E-5.39.cif,Ti4GaB,-5.3876,0.0,Metal,P6_422,181,18,THERMAL
KNa2Ca2TiO6_id2008_E-5.37.cif,KNa2Ca2TiO6,-5.3737,2.214,Semiconductor,C2/m,12,24,THERMAL
Sc_id4992_E-5.37.cif,Sc,-5.3707,0.0,Metal,Pbam,55,20,THERMAL
Mg4Sc3O8_id1798_E-5.37.cif,Mg4Sc3O8,-5.3678,0.0,Metal,P-43m,215,15,THERMAL
Ca2Ge3O4_id1413_E-5.36.cif,Ca2Ge3O4,-5.365,0.0,Metal,P6/mmm,191,18,THERMAL
NaSc2Ge2O_id4839_E-5.36.cif,NaSc2Ge2O,-5.3644,0.0,Metal,P6_222,180,18,THERMAL
BaN6_id686_E-5.36.cif,BaN6,-5.3582,2.058,Semiconductor,Immm,71,14,THERMAL
CaGa3O7_id4674_E-5.36.cif,CaGa3O7,-5.3577,1.354,Semiconductor,Pm-3n,223,22,THERMAL
Li2Ti3O8_id3815_E-5.35.cif,Li2Ti3O8,-5.3506,0.0,Metal,P-43m,215,13,THERMAL
LiB4PN2_id327_E-5.35.cif,LiB4PN2,-5.3467,0.468,Semiconductor,I4_122,98,32,THERMAL
BaCaGa2N11_id75_E-5.34.cif,BaCaGa2N11,-5.3441,2.156,Semiconductor,P-3m1,164,15,THERMAL
ScTi3Al3GaC_id3337_E-5.33.cif,ScTi3Al3GaC,-5.3329,0.0,Metal,Cmcm,63,36,THERMAL
NaScO6_id2055_E-5.33.cif,NaScO6,-5.33,0.627,Semiconductor,P-31c,163,16,THERMAL
Sc(TiSi4)2_id1159_E-5.32.cif,Sc(TiSi4)2,-5.321,0.0,Metal,I422,97,22,THERMAL
Ti2Al3O_id4376_E-5.32.cif,Ti2Al3O,-5.3174,0.0,Metal,Pn-3m,224,12,THERMAL
Ge(SbN)2_id86_E-5.31.cif,Ge(SbN)2,-5.3132,1.337,Semiconductor,P4_12_12,92,20,THERMAL
Mg3Ga(NO)2_id4087_E-5.31.cif,Mg3Ga(NO)2,-5.3128,1.746,Semiconductor,C2/m,12,16,THERMAL
Ti(GaN)4_id2504_E-5.31.cif,Ti(GaN)4,-5.3096,0.12,Semiconductor,Ccce,68,36,THERMAL
BaS_id3668_E-5.31.cif,BaS,-5.3092,0.252,Semiconductor,Fm-3m,225,8,THERMAL
Sr2N2O_id4096_E-5.30.cif,Sr2N2O,-5.3014,1.542,Semiconductor,Aea2,41,40,THERMAL
Sc4Zn_id2641_E-5.30.cif,Sc4Zn,-5.2984,0.0,Metal,Amm2,38,10,THERMAL
InO2_id664_E-5.30.cif,InO2,-5.2975,1.357,Semiconductor,Pban,50,12,THERMAL
P4CS2N5_id2216_E-5.29.cif,P4CS2N5,-5.295,1.175,Semiconductor,I-42d,122,48,THERMAL
Li(SiS2)2_id2623_E-5.29.cif,Li(SiS2)2,-5.2894,1.387,Semiconductor,P-42m,111,7,THERMAL
TiTe2_id591_E-5.29.cif,TiTe2,-5.2866,0.0,Metal,P6/mcc,192,36,THERMAL
Sr2BSbN_id41_E-5.28.cif,Sr2BSbN,-5.2822,0.0,Metal,P6_222,180,15,THERMAL
TiIn3O3_id3748_E-5.28.cif,TiIn3O3,-5.2801,0.254,Semiconductor,Pm-3n,223,14,THERMAL
Sc_id3009_E-5.28.cif,Sc,-5.276,0.0,Metal,Amm2,38,16,THERMAL
LiSc3AsSe3_id2234_E-5.26.cif,LiSc3AsSe3,-5.2649,0.0,Metal,Pm-3m,221,8,THERMAL
K2Ti2Si2B4N5O_id4060_E-5.26.cif,K2Ti2Si2B4N5O,-5.2628,1.913,Semiconductor,P4_2/m,84,32,THERMAL
AlAsO2_id1712_E-5.26.cif,AlAsO2,-5.2605,1.914,Semiconductor,P1,1,16,THERMAL
BS2_id1789_E-5.26.cif,BS2,-5.2593,1.811,Semiconductor,Pbca,61,24,THERMAL
NaSrInO4_id1932_E-5.26.cif,NaSrInO4,-5.2592,0.0,Metal,P4bm,100,14,THERMAL
K2CaGaO6_id198_E-5.25.cif,K2CaGaO6,-5.2504,3.711,Insulator,Fm-3m,225,40,THERMAL
Ca2N3O_id4083_E-5.25.cif,Ca2N3O,-5.2485,2.734,Semiconductor,P6_222,180,18,THERMAL
SrScO10_id4464_E-5.24.cif,SrScO10,-5.2431,0.0,Metal,P-3,147,12,THERMAL
Sc6Ti3Te4_id2832_E-5.24.cif,Sc6Ti3Te4,-5.2382,0.0,Metal,Im-3m,229,26,THERMAL
Ba2Na7Ge2B2As2(PO12)2_id3478_E-5.24.cif,Ba2Na7Ge2B2As2(PO12)2,-5.2373,0.749,Semiconductor,P-1,2,41,THERMAL
BeGa2SO2_id4867_E-5.23.cif,BeGa2SO2,-5.2331,1.773,Semiconductor,P3_221,154,18,THERMAL
Sn(SbO)2_id955_E-5.23.cif,Sn(SbO)2,-5.2319,0.0,Metal,Cccm,66,20,THERMAL
Ca2Te2As2N7_id2656_E-5.23.cif,Ca2Te2As2N7,-5.2291,0.935,Semiconductor,Ibam,72,52,THERMAL
Ti2GeAs3Se2_id321_E-5.23.cif,Ti2GeAs3Se2,-5.229,0.0,Metal,Pbam,55,16,THERMAL
Sc_id1732_E-5.23.cif,Sc,-5.228,0.0,Metal,P1,1,21,THERMAL
CdN3_id1780_E-5.23.cif,CdN3,-5.2276,0.149,Semiconductor,R-3,148,24,THERMAL
KLiTi6ZnGeB6_id3590_E-5.22.cif,KLiTi6ZnGeB6,-5.2213,0.0,Metal,P312,149,16,THERMAL
ScTi_id2095_E-5.22.cif,ScTi,-5.22,0.0,Metal,P4_2bc,106,16,THERMAL
Ba(SbO2)2_id3423_E-5.22.cif,Ba(SbO2)2,-5.2188,0.122,Semiconductor,Pnnm,58,14,THERMAL
Ga2O3_id2436_E-5.22.cif,Ga2O3,-5.2168,0.007,Metal,Pbcn,60,20,THERMAL
Ba2InO4_id2209_E-5.21.cif,Ba2InO4,-5.2126,0.0,Metal,P4/mmm,123,28,THERMAL
Sc_id4175_E-5.21.cif,Sc,-5.2102,0.0,Metal,I4/mmm,139,24,THERMAL
BaSn3O4_id4814_E-5.21.cif,BaSn3O4,-5.2101,0.0,Metal,P6/mmm,191,8,THERMAL
Sc_id1055_E-5.21.cif,Sc,-5.2095,0.0,Metal,Pban,50,14,THERMAL
Sc4Ga_id416_E-5.21.cif,Sc4Ga,-5.2087,0.0,Metal,Ccce,68,20,THERMAL
Sr3(CO3)2_id4082_E-5.21.cif,Sr3(CO3)2,-5.2059,3.192,Semiconductor,P3c1,158,22,THERMAL
LiCaSb(P2O9)2_id1283_E-5.20.cif,LiCaSb(P2O9)2,-5.205,2.055,Semiconductor,I222,23,50,THERMAL
Be2O5_id2235_E-5.20.cif,Be2O5,-5.2034,0.03,Metal,Pbcn,60,28,THERMAL
Sc_id3155_E-5.20.cif,Sc,-5.2031,0.0,Metal,Pban,50,14,THERMAL
TiZnO3_id4365_E-5.20.cif,TiZnO3,-5.1992,2.341,Semiconductor,Cmc2_1,36,20,THERMAL
Si4O17_id4086_E-5.20.cif,Si4O17,-5.199,0.031,Metal,Pba2,32,42,THERMAL
TiAs_id4232_E-5.20.cif,TiAs,-5.198,0.0,Metal,C222_1,20,16,THERMAL
ScS4_id3820_E-5.19.cif,ScS4,-5.1851,2.259,Semiconductor,Pcca,54,20,THERMAL
Sc2TiZn2O5_id2187_E-5.18.cif,Sc2TiZn2O5,-5.1842,0.06,Semiconductor,P1,1,30,THERMAL
AlSnO_id1395_E-5.18.cif,AlSnO,-5.1838,1.48,Semiconductor,C222_1,20,24,THERMAL
CaPN2_id2050_E-5.18.cif,CaPN2,-5.1794,2.09,Semiconductor,I4_122,98,16,THERMAL
Li(SeN2)2_id4893_E-5.18.cif,Li(SeN2)2,-5.1781,1.468,Semiconductor,Fd-3m,227,56,THERMAL
LiSi(AsO)2_id1580_E-5.18.cif,LiSi(AsO)2,-5.1772,1.897,Semiconductor,I4_122,98,24,THERMAL
NaTiO6_id4392_E-5.17.cif,NaTiO6,-5.1685,0.438,Semiconductor,P-31c,163,16,THERMAL
Ti2Ga3N_id3502_E-5.16.cif,Ti2Ga3N,-5.163,0.0,Metal,Pn-3m,224,12,THERMAL
Ga6C(N2O)3_id1609_E-5.16.cif,Ga6C(N2O)3,-5.1621,1.69,Semiconductor,R-3m,166,48,THERMAL
Li7AlO6_id3276_E-5.16.cif,Li7AlO6,-5.1553,4.56,Insulator,Im-3m,229,28,THERMAL
AlSi3S4_id4990_E-5.15.cif,AlSi3S4,-5.1522,2.254,Semiconductor,I-42m,121,16,THERMAL
Sc2TiCd_id663_E-5.15.cif,Sc2TiCd,-5.1482,0.0,Metal,P4/mmm,123,4,THERMAL
Li5TiB4As4(S2O)2_id1472_E-5.14.cif,Li5TiB4As4(S2O)2,-5.137,1.489,Semiconductor,P4,75,20,THERMAL
Ba2O5_id470_E-5.13.cif,Ba2O5,-5.1331,2.638,Semiconductor,P4_2/mnm,136,14,THERMAL
Li2Si3SnGe2BAsP(SO4)2_id313_E-5.13.cif,Li2Si3SnGe2BAsP(SO4)2,-5.1312,0.0,Metal,P2_1,4,42,THERMAL
SrInO6_id2700_E-5.13.cif,SrInO6,-5.1312,2.25,Semiconductor,P6_322,182,16,THERMAL
LiSiCS3O_id2311_E-5.13.cif,LiSiCS3O,-5.1283,2.331,Semiconductor,P6_4,172,42,THERMAL
Se2O3_id4600_E-5.13.cif,Se2O3,-5.1254,2.181,Semiconductor,Pbcn,60,20,THERMAL
SrZn2O4_id2433_E-5.12.cif,SrZn2O4,-5.1238,2.086,Semiconductor,Fd-3m,227,56,THERMAL
Sn2Se2SO5_id112_E-5.12.cif,Sn2Se2SO5,-5.1224,1.428,Semiconductor,Pccn,56,40,THERMAL
MgSc4_id2160_E-5.12.cif,MgSc4,-5.1172,0.0,Metal,I-4m2,119,20,THERMAL
MgSc3_id2255_E-5.12.cif,MgSc3,-5.1169,0.0,Metal,Fm-3m,225,16,THERMAL
SnP(SN)2_id3563_E-5.10.cif,SnP(SN)2,-5.1043,0.0,Metal,P4/nmm,129,12,THERMAL
NaLiAsN2O5_id1181_E-5.10.cif,NaLiAsN2O5,-5.1041,1.981,Semiconductor,P6_3,173,60,THERMAL
Sc7Se2_id2770_E-5.10.cif,Sc7Se2,-5.104,0.0,Metal,Cmce,64,36,THERMAL
BaLiO4_id456_E-5.10.cif,BaLiO4,-5.1015,3.261,Semiconductor,Pban,50,12,THERMAL
Sc_id4332_E-5.10.cif,Sc,-5.1004,2.069,Semiconductor,P4_2/mbc,135,56,THERMAL
B2O17_id4158_E-5.10.cif,B2O17,-5.0961,0.0,Metal,C2,5,38,THERMAL
Te(NO)3_id1634_E-5.10.cif,Te(NO)3,-5.0951,0.596,Semiconductor,P6_4,172,21,THERMAL
Sc2AlGa_id3826_E-5.09.cif,Sc2AlGa,-5.0935,0.0,Metal,I-42d,122,16,THERMAL
Si_id3879_E-5.09.cif,Si,-5.0862,2.324,Semiconductor,Cmce,64,28,THERMAL
K4GeO4_id4357_E-5.08.cif,K4GeO4,-5.0826,2.667,Semiconductor,P-42_1c,114,18,THERMAL
MgGeO2_id2199_E-5.08.cif,MgGeO2,-5.0812,1.599,Semiconductor,I4_122,98,16,THERMAL
Ba4NaCdO6_id4436_E-5.08.cif,Ba4NaCdO6,-5.0779,0.0,Metal,P-42_1c,114,24,THERMAL
ScSn2_id4336_E-5.08.cif,ScSn2,-5.0772,0.0,Metal,P4/nmm,129,6,THERMAL
Li3(ScSe)4_id1524_E-5.07.cif,Li3(ScSe)4,-5.074,0.0,Metal,Pm-3n,223,22,THERMAL
CdIn2O4_id1571_E-5.07.cif,CdIn2O4,-5.0671,0.439,Semiconductor,Pban,50,14,THERMAL
Ti6Be2C_id3347_E-5.06.cif,Ti6Be2C,-5.0625,0.0,Metal,P3_1,144,27,THERMAL
Li2Ge2O3_id717_E-5.06.cif,Li2Ge2O3,-5.0581,1.238,Semiconductor,Pbcn,60,28,THERMAL
BaSiS2_id3489_E-5.05.cif,BaSiS2,-5.0485,2.064,Semiconductor,I4_1/amd,141,16,THERMAL
BaMgGeO3_id3446_E-5.05.cif,BaMgGeO3,-5.0464,2.015,Semiconductor,Amm2,38,12,THERMAL
Li2TiSi2BO15_id1764_E-5.05.cif,Li2TiSi2BO15,-5.0458,1.091,Semiconductor,Pc,7,42,THERMAL
ScO6_id4241_E-5.04.cif,ScO6,-5.0423,2.563,Semiconductor,P6/mmm,191,21,THERMAL
P_id2096_E-5.04.cif,P,-5.0421,1.508,Semiconductor,P-43n,218,24,THERMAL
Ti2Al2Ga3N_id2711_E-5.04.cif,Ti2Al2Ga3N,-5.0388,0.0,Metal,Pn-3m,224,16,THERMAL
Sc4Ga_id4730_E-5.04.cif,Sc4Ga,-5.0358,0.0,Metal,Pa-3,205,20,THERMAL
Be3BO8_id3475_E-5.04.cif,Be3BO8,-5.0358,1.716,Semiconductor,I-42d,122,48,THERMAL
TiCdSi(PS)2_id2555_E-5.04.cif,TiCdSi(PS)2,-5.0357,0.0,Metal,Pccm,49,14,THERMAL
Ba2CdO4_id1572_E-5.04.cif,Ba2CdO4,-5.0356,0.0,Metal,I4_1/a,88,28,THERMAL
ScGeBSbO10_id4619_E-5.03.cif,ScGeBSbO10,-5.0341,2.532,Semiconductor,P2_1/m,11,28,THERMAL
BaTi4Zn3O3_id4335_E-5.03.cif,BaTi4Zn3O3,-5.0316,0.0,Metal,Pm-3n,223,22,THERMAL
NaSbO2_id4449_E-5.03.cif,NaSbO2,-5.0302,1.711,Semiconductor,I4_122,98,16,THERMAL
LiSiS2_id3483_E-5.03.cif,LiSiS2,-5.029,2.348,Semiconductor,I-42m,121,16,THERMAL
Sc_id4156_E-5.03.cif,Sc,-5.0284,0.0,Metal,Im-3m,229,28,THERMAL
Sc_id3379_E-5.03.cif,Sc,-5.0282,0.0,Metal,Im-3m,229,28,THERMAL
Ti6AlO_id918_E-5.03.cif,Ti6AlO,-5.0263,0.0,Metal,P6_322,182,16,THERMAL
KSrO8_id2022_E-5.02.cif,KSrO8,-5.02,0.921,Semiconductor,P4/nbm,125,20,THERMAL
Sc12AlO_id1119_E-5.02.cif,Sc12AlO,-5.0194,0.0,Metal,P6_322,182,28,THERMAL
Si2B9_id4616_E-5.02.cif,Si2B9,-5.0158,2.3,Semiconductor,P4bm,100,44,THERMAL
LiAsO4_id4673_E-5.01.cif,LiAsO4,-5.0145,2.646,Semiconductor,I4_122,98,24,THERMAL
KB2SeSO_id4407_E-5.01.cif,KB2SeSO,-5.0138,2.69,Semiconductor,Pca2_1,29,24,THERMAL
Ca2O7_id1291_E-5.01.cif,Ca2O7,-5.0118,1.333,Semiconductor,P4_2cm,101,36,THERMAL
