file_name,formula,energy,bandgap,Application_Class,type,space_group_symbol,space_group_number,num_atoms
K7Na3Li6Cd2Ga2Sn2(SeS3)2_id4173_E-1.77.cif,K7Na3Li6Cd2Ga2Sn2(SeS3)2,-1.7672,2.861,Wide-Gap Power/LED,Semiconductor,P1,1,60
Li(MgSn)2_id4440_E-1.76.cif,Li(MgSn)2,-1.7573,0.207,IR / Narrow-Gap,Semiconductor,P6_222,180,15
Na7Mg3Cd2SnGeAs_id3034_E-1.75.cif,Na7Mg3Cd2SnGeAs,-1.751,0.094,IR / Narrow-Gap,Semiconductor,P2_12_12_1,19,60
ZnCdO30_id1128_E-1.74.cif,ZnCdO30,-1.7406,1.185,Solar / Visible,Semiconductor,P23,195,32
MgAlIn_id3274_E-1.74.cif,MgAlIn,-1.7404,0.179,IR / Narrow-Gap,Semiconductor,P4/mmm,123,12
Li4Mg4Al(Zn2Ga)4_id2626_E-1.73.cif,Li4Mg4Al(Zn2Ga)4,-1.7259,0.219,IR / Narrow-Gap,Semiconductor,P-42_1c,114,42
LiBeZn4Ga10Si_id336_E-1.72.cif,LiBeZn4Ga10Si,-1.7175,0.074,IR / Narrow-Gap,Semiconductor,P1,1,34
NaGa_id4720_E-1.70.cif,NaGa,-1.7048,0.077,IR / Narrow-Gap,Semiconductor,P4_122,91,8
LiGeBO4_id3248_E-1.70.cif,LiGeBO4,-1.7015,0.776,IR / Narrow-Gap,Semiconductor,Pca2_1,29,28
K11O2_id4538_E-1.68.cif,K11O2,-1.6836,1.476,Solar / Visible,Semiconductor,P6/mmm,191,13
CaMg3(TeSe3)2_id4771_E-1.68.cif,CaMg3(TeSe3)2,-1.6773,1.396,Solar / Visible,Semiconductor,Iba2,45,48
SbAs13Se(SO3)2_id3817_E-1.67.cif,SbAs13Se(SO3)2,-1.6739,0.078,IR / Narrow-Gap,Semiconductor,P2,3,23
Ca4Sb2P2O9_id3116_E-1.67.cif,Ca4Sb2P2O9,-1.6699,0.087,IR / Narrow-Gap,Semiconductor,P4/n,85,34
KSnSb2_id3468_E-1.67.cif,KSnSb2,-1.6674,2.758,Wide-Gap Power/LED,Semiconductor,P4_2bc,106,32
Na2In_id156_E-1.66.cif,Na2In,-1.6599,0.354,IR / Narrow-Gap,Semiconductor,P6mm,183,9
K3Na2O_id1409_E-1.66.cif,K3Na2O,-1.6593,1.319,Solar / Visible,Semiconductor,C2,5,12
Ga2TeAsPS_id3169_E-1.65.cif,Ga2TeAsPS,-1.6545,0.362,IR / Narrow-Gap,Semiconductor,P4/nmm,129,12
K2(NaIn)3_id1675_E-1.64.cif,K2(NaIn)3,-1.6438,0.17,IR / Narrow-Gap,Semiconductor,P-3c1,165,32
Na4In3_id3984_E-1.63.cif,Na4In3,-1.6343,0.195,IR / Narrow-Gap,Semiconductor,P4/mmm,123,7
K8Ge2Sb_id3212_E-1.63.cif,K8Ge2Sb,-1.6251,1.163,Solar / Visible,Semiconductor,P4_2nm,102,22
K4Sn_id1240_E-1.62.cif,K4Sn,-1.6235,0.194,IR / Narrow-Gap,Semiconductor,P6/mmm,191,20
K4Sr4Li6Be8Al4Si_id3613_E-1.62.cif,K4Sr4Li6Be8Al4Si,-1.6212,2.532,Wide-Gap Power/LED,Semiconductor,P4,75,27
KCdGa_id2621_E-1.61.cif,KCdGa,-1.6137,0.198,IR / Narrow-Gap,Semiconductor,P4_2/mmc,131,12
K5BaSrInGaSb6_id1040_E-1.60.cif,K5BaSrInGaSb6,-1.6043,2.987,Wide-Gap Power/LED,Semiconductor,P3,143,15
K7ScAlSi_id2323_E-1.60.cif,K7ScAlSi,-1.5999,0.822,IR / Narrow-Gap,Semiconductor,P312,149,10
Ti2Sn2Sb_id2057_E-1.59.cif,Ti2Sn2Sb,-1.5937,0.821,IR / Narrow-Gap,Semiconductor,Pm,6,20
Li(ZnGa)2_id4666_E-1.59.cif,Li(ZnGa)2,-1.5928,0.214,IR / Narrow-Gap,Semiconductor,P4_2/nmc,137,10
K2NaBePO_id4133_E-1.59.cif,K2NaBePO,-1.5919,1.746,Solar / Visible,Semiconductor,P1,1,18
Li5AlSn_id2084_E-1.59.cif,Li5AlSn,-1.5863,0.352,IR / Narrow-Gap,Semiconductor,I4_1md,109,28
K11GaPO2_id2428_E-1.58.cif,K11GaPO2,-1.5819,0.93,IR / Narrow-Gap,Semiconductor,Pm,6,15
Ba_id2948_E-1.57.cif,Ba,-1.5714,0.054,IR / Narrow-Gap,Semiconductor,P-6m2,187,5
K3Na4In7Ga9_id2803_E-1.57.cif,K3Na4In7Ga9,-1.5674,0.255,IR / Narrow-Gap,Semiconductor,P-62m,189,23
K3Sb_id4676_E-1.56.cif,K3Sb,-1.5639,1.513,Solar / Visible,Semiconductor,P4_132,213,16
AlIn4O16_id3471_E-1.55.cif,AlIn4O16,-1.5459,0.674,IR / Narrow-Gap,Semiconductor,P-43m,215,21
K2In_id2058_E-1.55.cif,K2In,-1.5459,0.096,IR / Narrow-Gap,Semiconductor,Ibca,73,24
K3CaScZn3O6_id3124_E-1.52.cif,K3CaScZn3O6,-1.5225,0.086,IR / Narrow-Gap,Semiconductor,P6_3cm,185,56
K3LiGa3_id4630_E-1.52.cif,K3LiGa3,-1.52,0.061,IR / Narrow-Gap,Semiconductor,Pm-3,200,14
Si_id3133_E-1.51.cif,Si,-1.5127,0.205,IR / Narrow-Gap,Semiconductor,Amm2,38,16
TiAl4Zn_id2121_E-1.51.cif,TiAl4Zn,-1.5095,2.05,Solar / Visible,Semiconductor,P4mm,99,12
K6NaSrO4_id2070_E-1.50.cif,K6NaSrO4,-1.504,0.088,IR / Narrow-Gap,Semiconductor,P-4c2,116,24
KZn4Si_id4983_E-1.50.cif,KZn4Si,-1.5006,0.383,IR / Narrow-Gap,Semiconductor,I4_1/a,88,24
Na7Cd7SnSb_id742_E-1.49.cif,Na7Cd7SnSb,-1.4936,1.263,Solar / Visible,Semiconductor,P312,149,16
K6NaLiAlCd3In9Ga3SnTe(AsSe)3_id3326_E-1.49.cif,K6NaLiAlCd3In9Ga3SnTe(AsSe)3,-1.4865,0.111,IR / Narrow-Gap,Semiconductor,P3,143,32
Ge_id735_E-1.47.cif,Ge,-1.4668,0.495,IR / Narrow-Gap,Semiconductor,P6/mmm,191,7
Li5Mg2GeO12_id177_E-1.46.cif,Li5Mg2GeO12,-1.457,2.906,Wide-Gap Power/LED,Semiconductor,I-42m,121,40
KScTi2ZnCN_id3533_E-1.44.cif,KScTi2ZnCN,-1.4419,0.991,IR / Narrow-Gap,Semiconductor,P3_1,144,21
Ba4Na2In_id2346_E-1.42.cif,Ba4Na2In,-1.4233,0.172,IR / Narrow-Gap,Semiconductor,C2/m,12,14
Li2Mg2CdTe2_id3770_E-1.41.cif,Li2Mg2CdTe2,-1.4144,3.178,Wide-Gap Power/LED,Semiconductor,P3m1,156,7
O2_id3494_E-1.41.cif,O2,-1.4131,1.149,Solar / Visible,Semiconductor,Pba2,32,18
Ba_id80_E-1.41.cif,Ba,-1.4112,0.127,IR / Narrow-Gap,Semiconductor,P-4c2,116,16
K2LiCd(InSn)2_id2909_E-1.40.cif,K2LiCd(InSn)2,-1.3971,0.174,IR / Narrow-Gap,Semiconductor,R-3m,166,24
Na3Sr2Li7Sc(TeAs)2_id4354_E-1.40.cif,Na3Sr2Li7Sc(TeAs)2,-1.3955,2.083,Solar / Visible,Semiconductor,P4_2nm,102,34
Li2Al4Zn7Ga_id2940_E-1.39.cif,Li2Al4Zn7Ga,-1.3914,2.352,Wide-Gap Power/LED,Semiconductor,Pbam,55,28
K5Sb_id1187_E-1.39.cif,K5Sb,-1.3855,0.067,IR / Narrow-Gap,Semiconductor,P3m1,156,6
K2Ga3_id4951_E-1.38.cif,K2Ga3,-1.3818,0.219,IR / Narrow-Gap,Semiconductor,P4/nnc,126,40
Na2Li(MgIn)3_id632_E-1.38.cif,Na2Li(MgIn)3,-1.3791,2.508,Wide-Gap Power/LED,Semiconductor,P-3c1,165,36
K2AlCd4_id881_E-1.37.cif,K2AlCd4,-1.368,0.08,IR / Narrow-Gap,Semiconductor,I4_1/a,88,28
Li3Be3Al2In4(GaAs)3_id385_E-1.36.cif,Li3Be3Al2In4(GaAs)3,-1.3609,0.275,IR / Narrow-Gap,Semiconductor,P6mm,183,18
K4Li3Mg(CdIn)2_id335_E-1.36.cif,K4Li3Mg(CdIn)2,-1.3607,0.168,IR / Narrow-Gap,Semiconductor,P-42_1c,114,24
KZn2In2P_id3320_E-1.36.cif,KZn2In2P,-1.3563,0.169,IR / Narrow-Gap,Semiconductor,P4_32_12,96,24
Na6Ga2Ge_id1790_E-1.35.cif,Na6Ga2Ge,-1.3526,0.052,IR / Narrow-Gap,Semiconductor,Cccm,66,36
Na2TiBO10_id1211_E-1.35.cif,Na2TiBO10,-1.3503,2.629,Wide-Gap Power/LED,Semiconductor,P2/c,13,28
Ba3Ti6Sb2Te3As6(SO)3_id1389_E-1.35.cif,Ba3Ti6Sb2Te3As6(SO)3,-1.3467,0.708,IR / Narrow-Gap,Semiconductor,P6mm,183,26
Li4Ca4MgCd2O4_id3330_E-1.33.cif,Li4Ca4MgCd2O4,-1.326,0.062,IR / Narrow-Gap,Semiconductor,P4_2/n,86,30
Li7S2_id2642_E-1.32.cif,Li7S2,-1.3236,1.942,Solar / Visible,Semiconductor,I4/mmm,139,36
Ba2NaSr3Ca2MgSn_id2951_E-1.32.cif,Ba2NaSr3Ca2MgSn,-1.3226,0.134,IR / Narrow-Gap,Semiconductor,Pm,6,40
K2CdGa_id1461_E-1.31.cif,K2CdGa,-1.3135,0.293,IR / Narrow-Gap,Semiconductor,P4/mmm,123,8
K6BaNaIn3_id395_E-1.31.cif,K6BaNaIn3,-1.3052,0.076,IR / Narrow-Gap,Semiconductor,P-31c,163,22
NaMg2Cd4Ga_id2415_E-1.30.cif,NaMg2Cd4Ga,-1.2995,0.08,IR / Narrow-Gap,Semiconductor,C2/m,12,16
TiSbTe10Se8S_id4382_E-1.29.cif,TiSbTe10Se8S,-1.2859,0.561,IR / Narrow-Gap,Semiconductor,P2_1,4,42
BaNa6SrMgTi_id3237_E-1.28.cif,BaNa6SrMgTi,-1.2819,0.111,IR / Narrow-Gap,Semiconductor,P312,149,10
Na3Al3Zn3Cd4_id3605_E-1.28.cif,Na3Al3Zn3Cd4,-1.2762,2.865,Wide-Gap Power/LED,Semiconductor,Pm,6,26
Li3Ti2ZnIn2_id4775_E-1.26.cif,Li3Ti2ZnIn2,-1.2599,1.596,Solar / Visible,Semiconductor,P4_2mc,105,16
BaSrGaGe2_id2755_E-1.25.cif,BaSrGaGe2,-1.2483,0.063,IR / Narrow-Gap,Semiconductor,P3_221,154,15
Ba3NaZn_id1526_E-1.23.cif,Ba3NaZn,-1.232,0.476,IR / Narrow-Gap,Semiconductor,Pm-3m,221,5
LiMg4Sb_id4718_E-1.23.cif,LiMg4Sb,-1.2313,1.68,Solar / Visible,Semiconductor,I4_1/amd,141,24
K4Ba4Sr4LiMg4CdSn4_id1555_E-1.22.cif,K4Ba4Sr4LiMg4CdSn4,-1.2202,0.113,IR / Narrow-Gap,Semiconductor,P4nc,104,44
Na2SrCa4GaSiO_id2554_E-1.22.cif,Na2SrCa4GaSiO,-1.2192,1.263,Solar / Visible,Semiconductor,P4/nmm,129,20
Na4SrZn2_id3175_E-1.22.cif,Na4SrZn2,-1.2165,0.904,IR / Narrow-Gap,Semiconductor,Pban,50,14
NaZn_id3085_E-1.20.cif,NaZn,-1.1981,0.099,IR / Narrow-Gap,Semiconductor,I4_1/acd,142,32
K2Ca2O7_id3201_E-1.20.cif,K2Ca2O7,-1.1965,1.503,Solar / Visible,Semiconductor,P31m,157,33
KNa6LiGa2_id1275_E-1.19.cif,KNa6LiGa2,-1.1939,0.637,IR / Narrow-Gap,Semiconductor,P321,150,10
Ba(SnTe3)2_id912_E-1.19.cif,Ba(SnTe3)2,-1.1902,0.858,IR / Narrow-Gap,Semiconductor,I4/mmm,139,18
Ca3TeO3_id2357_E-1.18.cif,Ca3TeO3,-1.1775,1.668,Solar / Visible,Semiconductor,R-3,148,42
Li4Ca4Mg4Zn4Cd4Ga9_id4998_E-1.17.cif,Li4Ca4Mg4Zn4Cd4Ga9,-1.1696,1.411,Solar / Visible,Semiconductor,P4_2/n,86,58
Na3Cd_id3887_E-1.16.cif,Na3Cd,-1.1566,0.616,IR / Narrow-Gap,Semiconductor,Im-3m,229,8
Na7Zn3_id1250_E-1.15.cif,Na7Zn3,-1.149,0.321,IR / Narrow-Gap,Semiconductor,I-43d,220,40
K2ZnGa_id3772_E-1.12.cif,K2ZnGa,-1.1209,0.204,IR / Narrow-Gap,Semiconductor,P4_2/m,84,16
Na4Zn3_id1269_E-1.10.cif,Na4Zn3,-1.1009,0.103,IR / Narrow-Gap,Semiconductor,I-43d,220,28
KZnCd_id1440_E-1.10.cif,KZnCd,-1.0987,0.06,IR / Narrow-Gap,Semiconductor,Cmcm,63,12
Mg5Zn6Cd4Ga_id1927_E-1.08.cif,Mg5Zn6Cd4Ga,-1.0784,1.221,Solar / Visible,Semiconductor,P-6m2,187,16
Ca_id4535_E-1.07.cif,Ca,-1.0737,0.055,IR / Narrow-Gap,Semiconductor,P-1,2,15
Na_id222_E-1.05.cif,Na,-1.0521,0.242,IR / Narrow-Gap,Semiconductor,I4/mmm,139,10
Ca4Si_id2684_E-1.05.cif,Ca4Si,-1.052,0.476,IR / Narrow-Gap,Semiconductor,Ccce,68,20
KCd4In_id557_E-1.03.cif,KCd4In,-1.0324,0.566,IR / Narrow-Gap,Semiconductor,P-4c2,116,12
MgZn5Cd2Te8(SeS)4_id1558_E-1.03.cif,MgZn5Cd2Te8(SeS)4,-1.0284,1.04,Solar / Visible,Semiconductor,P-42c,112,48
K4SiAs4(Se2S)2_id2818_E-0.98.cif,K4SiAs4(Se2S)2,-0.9826,0.292,IR / Narrow-Gap,Semiconductor,Pn-3m,224,30
CaNO13_id4414_E-0.98.cif,CaNO13,-0.9814,1.841,Solar / Visible,Semiconductor,P31c,159,30
BaNa(LiMg)3_id4952_E-0.98.cif,BaNa(LiMg)3,-0.9794,3.216,Wide-Gap Power/LED,Semiconductor,C2,5,48
K5NaZnIn_id407_E-0.97.cif,K5NaZnIn,-0.9717,0.303,IR / Narrow-Gap,Semiconductor,Pcc2,27,32
Na8LiMg3_id4840_E-0.95.cif,Na8LiMg3,-0.9512,0.938,IR / Narrow-Gap,Semiconductor,P2/c,13,24
K5(NaGa)2_id3509_E-0.94.cif,K5(NaGa)2,-0.939,0.052,IR / Narrow-Gap,Semiconductor,Pcc2,27,36
Na2MgCd3_id3459_E-0.93.cif,Na2MgCd3,-0.9265,0.054,IR / Narrow-Gap,Semiconductor,Pbam,55,12
Mg2ZnGaSi2P_id1803_E-0.92.cif,Mg2ZnGaSi2P,-0.9224,0.854,IR / Narrow-Gap,Semiconductor,Pnma,62,28
BeZn4Cd(Ga3O8)2_id4337_E-0.92.cif,BeZn4Cd(Ga3O8)2,-0.9218,2.727,Wide-Gap Power/LED,Semiconductor,P-42c,112,56
KGa3SiSn_id83_E-0.92.cif,KGa3SiSn,-0.9204,0.177,IR / Narrow-Gap,Semiconductor,P-6m2,187,6
KCd2_id4203_E-0.92.cif,KCd2,-0.9185,0.384,IR / Narrow-Gap,Semiconductor,P-4c2,116,18
Na2LiMgCd6In3O9_id4276_E-0.92.cif,Na2LiMgCd6In3O9,-0.918,2.491,Wide-Gap Power/LED,Semiconductor,P31m,157,22
K4NaCd2In_id2240_E-0.92.cif,K4NaCd2In,-0.9175,0.519,IR / Narrow-Gap,Semiconductor,Pbam,55,16
K_id724_E-0.92.cif,K,-0.9171,0.268,IR / Narrow-Gap,Semiconductor,P2_12_12,18,40
K(NaCd2)2_id1907_E-0.91.cif,K(NaCd2)2,-0.9128,0.314,IR / Narrow-Gap,Semiconductor,P4_22_12,94,28
KCd_id2673_E-0.91.cif,KCd,-0.9116,0.287,IR / Narrow-Gap,Semiconductor,P4/mmm,123,8
KNa6LiGa6_id2894_E-0.91.cif,KNa6LiGa6,-0.9115,0.46,IR / Narrow-Gap,Semiconductor,P-31c,163,28
LiZn2_id3185_E-0.91.cif,LiZn2,-0.9058,0.088,IR / Narrow-Gap,Semiconductor,Pn-3m,224,6
KNa6(CaCd3)2_id4307_E-0.90.cif,KNa6(CaCd3)2,-0.901,0.107,IR / Narrow-Gap,Semiconductor,P-3c1,165,30
Na_id4146_E-0.90.cif,Na,-0.8997,0.083,IR / Narrow-Gap,Semiconductor,Im-3m,229,26
LiCd_id3888_E-0.90.cif,LiCd,-0.8956,2.181,Solar / Visible,Semiconductor,P6_2,171,24
KNaMg_id133_E-0.87.cif,KNaMg,-0.8686,2.757,Wide-Gap Power/LED,Semiconductor,I4/mcm,140,24
Li6Ga_id583_E-0.86.cif,Li6Ga,-0.8632,0.184,IR / Narrow-Gap,Semiconductor,R-3m,166,21
BaO22_id265_E-0.86.cif,BaO22,-0.8626,1.279,Solar / Visible,Semiconductor,P6/mmm,191,23
NaSr2_id662_E-0.84.cif,NaSr2,-0.8386,1.025,Solar / Visible,Semiconductor,P-3c1,165,24
Na_id354_E-0.84.cif,Na,-0.8379,0.863,IR / Narrow-Gap,Semiconductor,P2,3,37
AlSi3SnTe5S4_id2646_E-0.83.cif,AlSi3SnTe5S4,-0.828,1.46,Solar / Visible,Semiconductor,P2_12_12_1,19,56
Ca4Mg11_id1832_E-0.83.cif,Ca4Mg11,-0.827,0.115,IR / Narrow-Gap,Semiconductor,P-6m2,187,15
Cd4Ga_id594_E-0.81.cif,Cd4Ga,-0.8099,0.155,IR / Narrow-Gap,Semiconductor,P6/mmm,191,5
Ba2Na3Ca4_id4009_E-0.80.cif,Ba2Na3Ca4,-0.8024,0.756,IR / Narrow-Gap,Semiconductor,P6/mmm,191,9
K6LiMgAl6(Te4O15)2_id2439_E-0.79.cif,K6LiMgAl6(Te4O15)2,-0.7865,1.303,Solar / Visible,Semiconductor,P321,150,52
K4Na_id3405_E-0.78.cif,K4Na,-0.7796,0.338,IR / Narrow-Gap,Semiconductor,P-31m,162,15
BaSr2Ca_id1223_E-0.75.cif,BaSr2Ca,-0.7525,0.341,IR / Narrow-Gap,Semiconductor,Pmma,51,8
AsPS19_id967_E-0.75.cif,AsPS19,-0.752,2.124,Solar / Visible,Semiconductor,P1,1,42
Na4Li5Cd2Sn5_id1420_E-0.74.cif,Na4Li5Cd2Sn5,-0.743,3.207,Wide-Gap Power/LED,Semiconductor,Pmm2,25,16
K_id1487_E-0.73.cif,K,-0.7332,0.056,IR / Narrow-Gap,Semiconductor,Pm,6,14
Zn_id4455_E-0.73.cif,Zn,-0.7301,1.77,Solar / Visible,Semiconductor,P2_12_12_1,19,28
Mg5Zn2In_id1515_E-0.69.cif,Mg5Zn2In,-0.6937,2.667,Wide-Gap Power/LED,Semiconductor,P1,1,16
KNa2LiCd2Sn_id639_E-0.69.cif,KNa2LiCd2Sn,-0.6862,0.261,IR / Narrow-Gap,Semiconductor,P2_1,4,28
K2NaCd_id1570_E-0.68.cif,K2NaCd,-0.679,0.472,IR / Narrow-Gap,Semiconductor,Cmme,67,16
K4BaNa4_id90_E-0.65.cif,K4BaNa4,-0.6515,0.806,IR / Narrow-Gap,Semiconductor,P4_2/n,86,18
KIn2GaSn6Se4(S2O3)2_id154_E-0.65.cif,KIn2GaSn6Se4(S2O3)2,-0.6504,1.064,Solar / Visible,Semiconductor,P-1,2,24
Zn_id4291_E-0.64.cif,Zn,-0.6399,1.631,Solar / Visible,Semiconductor,Pmma,51,18
Mg6Cd_id1273_E-0.64.cif,Mg6Cd,-0.639,0.477,IR / Narrow-Gap,Semiconductor,P4_2/nnm,134,14
K3AlCd_id408_E-0.64.cif,K3AlCd,-0.6372,1.264,Solar / Visible,Semiconductor,P4_2mc,105,10
Cd2Sn_id39_E-0.63.cif,Cd2Sn,-0.6254,0.128,IR / Narrow-Gap,Semiconductor,P4mm,99,12
K5Zn2Cd3_id130_E-0.59.cif,K5Zn2Cd3,-0.5895,0.121,IR / Narrow-Gap,Semiconductor,C222,21,20
CdO12_id1265_E-0.58.cif,CdO12,-0.5797,1.323,Solar / Visible,Semiconductor,R-3,148,39
KLi2As4O3_id4853_E-0.58.cif,KLi2As4O3,-0.5778,2.238,Wide-Gap Power/LED,Semiconductor,C222,21,20
KBeZn(PO5)3_id4518_E-0.57.cif,KBeZn(PO5)3,-0.5705,2.866,Wide-Gap Power/LED,Semiconductor,P-6,174,21
K3Zn2_id2883_E-0.56.cif,K3Zn2,-0.5643,0.09,IR / Narrow-Gap,Semiconductor,I4/mcm,140,20
Li24Mg12ZnCd3_id4179_E-0.55.cif,Li24Mg12ZnCd3,-0.5547,0.2,IR / Narrow-Gap,Semiconductor,Pm-3m,221,40
Mg6ZnCd_id3357_E-0.53.cif,Mg6ZnCd,-0.5286,0.058,IR / Narrow-Gap,Semiconductor,Pmmm,47,8
Ba15In_id1879_E-0.53.cif,Ba15In,-0.5267,0.763,IR / Narrow-Gap,Semiconductor,I4mm,107,32
K5(SeS)4_id1659_E-0.53.cif,K5(SeS)4,-0.5263,0.68,IR / Narrow-Gap,Semiconductor,P4_2/m,84,52
Li2Mg6Zn2Si_id3453_E-0.50.cif,Li2Mg6Zn2Si,-0.4979,1.167,Solar / Visible,Semiconductor,P4_2/m,84,22
LiCd5Sn2_id3542_E-0.50.cif,LiCd5Sn2,-0.4955,0.267,IR / Narrow-Gap,Semiconductor,P4/mmm,123,16
Mg2Cd2InGa_id895_E-0.49.cif,Mg2Cd2InGa,-0.4901,0.153,IR / Narrow-Gap,Semiconductor,P4mm,99,6
Li12MgAlZn5Cd2_id4193_E-0.43.cif,Li12MgAlZn5Cd2,-0.4348,0.329,IR / Narrow-Gap,Semiconductor,P2_1,4,42
K2Zn2SnGeSb2(AsO3)2_id1840_E-0.41.cif,K2Zn2SnGeSb2(AsO3)2,-0.4087,1.424,Solar / Visible,Semiconductor,Pnn2,34,32
Na2Sr2Ca4Cd_id4865_E-0.39.cif,Na2Sr2Ca4Cd,-0.3877,0.095,IR / Narrow-Gap,Semiconductor,P422,89,18
Li(CaMg11)3_id1191_E-0.38.cif,Li(CaMg11)3,-0.3803,0.564,IR / Narrow-Gap,Semiconductor,Pm,6,37
Ba2Na4Li2Mg_id1217_E-0.37.cif,Ba2Na4Li2Mg,-0.3701,0.163,IR / Narrow-Gap,Semiconductor,P1,1,36
CaSc9_id110_E-0.34.cif,CaSc9,-0.344,0.446,IR / Narrow-Gap,Semiconductor,I4_1/amd,141,40
Ca_id388_E-0.34.cif,Ca,-0.3423,0.607,IR / Narrow-Gap,Semiconductor,Amm2,38,16
Ca_id4032_E-0.33.cif,Ca,-0.332,1.376,Solar / Visible,Semiconductor,P4_2/nnm,134,20
Na3Li10Ca2SnGeTe4(SO)4_id4094_E-0.32.cif,Na3Li10Ca2SnGeTe4(SO)4,-0.3205,2.1,Solar / Visible,Semiconductor,P-4,81,29
LiMg3In_id1716_E-0.30.cif,LiMg3In,-0.3021,2.857,Wide-Gap Power/LED,Semiconductor,Imm2,44,10
LiTiZn2O8_id3693_E-0.29.cif,LiTiZn2O8,-0.2932,0.156,IR / Narrow-Gap,Semiconductor,Pnnn,48,48
Li(Zn2Ga)3_id4584_E-0.28.cif,Li(Zn2Ga)3,-0.2842,3.345,Wide-Gap Power/LED,Semiconductor,Pc,7,20
Ga(TeS3)2_id3493_E-0.28.cif,Ga(TeS3)2,-0.2809,1.395,Solar / Visible,Semiconductor,Cccm,66,36
MgAl2In3_id3462_E-0.25.cif,MgAl2In3,-0.2476,0.628,IR / Narrow-Gap,Semiconductor,P4/mmm,123,12
Na2Li2Zn4Cd2Ga3Te2_id591_E-0.23.cif,Na2Li2Zn4Cd2Ga3Te2,-0.2319,2.086,Solar / Visible,Semiconductor,Fmm2,42,60
Ca7Mg7Te3(SeS)3_id1015_E-0.22.cif,Ca7Mg7Te3(SeS)3,-0.2233,0.056,IR / Narrow-Gap,Semiconductor,P-6,174,23
KBaSrNO_id3232_E-0.21.cif,KBaSrNO,-0.2121,0.51,IR / Narrow-Gap,Semiconductor,P3m1,156,10
KZn2Ga_id3138_E-0.21.cif,KZn2Ga,-0.2117,0.305,IR / Narrow-Gap,Semiconductor,P3m1,156,8
Sb14As6Se_id664_E-0.20.cif,Sb14As6Se,-0.1966,1.184,Solar / Visible,Semiconductor,P2/c,13,42
K6Na8Li_id3629_E-0.17.cif,K6Na8Li,-0.1703,3.3,Wide-Gap Power/LED,Semiconductor,P1,1,30
KBa4NaCdInGa_id3864_E-0.17.cif,KBa4NaCdInGa,-0.1662,0.157,IR / Narrow-Gap,Semiconductor,P4mm,99,9
MgCd3Sn2_id4484_E-0.15.cif,MgCd3Sn2,-0.1479,2.129,Solar / Visible,Semiconductor,I-4m2,119,12
Mg4CdInSn2_id4459_E-0.14.cif,Mg4CdInSn2,-0.1372,0.363,IR / Narrow-Gap,Semiconductor,Pm,6,8
LiZnSe14(S2O)4_id2921_E-0.11.cif,LiZnSe14(S2O)4,-0.1121,1.817,Solar / Visible,Semiconductor,P-42c,112,56
K2CaTe_id846_E-0.11.cif,K2CaTe,-0.1088,0.1,IR / Narrow-Gap,Semiconductor,P-6m2,187,8
KLiSiSn2Sb2TeP2Se5S6_id3688_E-0.09.cif,KLiSiSn2Sb2TeP2Se5S6,-0.0858,1.436,Solar / Visible,Semiconductor,P1,1,42
Mg3Sn_id1705_E-0.07.cif,Mg3Sn,-0.0739,0.659,IR / Narrow-Gap,Semiconductor,P4/mmm,123,16
BaSr2Ca15_id3720_E-0.07.cif,BaSr2Ca15,-0.0703,1.697,Solar / Visible,Semiconductor,P-31m,162,18
Al(CdS4)2_id4045_E-0.04.cif,Al(CdS4)2,-0.0401,3.027,Wide-Gap Power/LED,Semiconductor,Pm,6,22
Ba4Na8BeBAsP4_id4599_E-0.01.cif,Ba4Na8BeBAsP4,-0.012,0.14,IR / Narrow-Gap,Semiconductor,P4/mcc,124,38
Zn_id3361_E-0.00.cif,Zn,-0.0027,2.316,Wide-Gap Power/LED,Semiconductor,P4/nmm,129,8
