file_name,original_file,formula,energy,bandgap,type,space_group_symbol,space_group_number,num_atoms
Ge2TeAsSe2_id4386_Final_E-2.69.cif,Ge2TeAsSe2_id4386_E-2.69.cif,Ge2TeAsSe2,-2.6926,1.218,Semiconductor,P4/mmm,123,6
KNa2Cd(GaSi)2_id1807_Final_E-2.67.cif,KNa2Cd(GaSi)2_id1807_E-2.23.cif,KNa2Cd(GaSi)2,-2.6715,0.694,Semiconductor,P6_1,169,48
NaLi2Sc2Cd3Ga2_id4058_Final_E-2.67.cif,NaLi2Sc2Cd3Ga2_id4058_E-1.94.cif,NaLi2Sc2Cd3Ga2,-2.6694,0.0,Metal,P-1,2,40
Be(ZnAs)3_id213_Final_E-2.67.cif,Be(ZnAs)3_id213_E-2.67.cif,Be(ZnAs)3,-2.6671,1.051,Semiconductor,Pm-3n,223,14
In4Sb_id2293_Final_E-2.66.cif,In4Sb_id2293_E-2.66.cif,In4Sb,-2.664,0.053,Semiconductor,Pm-3m,221,5
Li5AlGe_id2974_Final_E-2.66.cif,Li5AlGe_id2974_E-2.60.cif,Li5AlGe,-2.6622,0.0,Metal,I4/mcm,140,28
Na6SnSb4_id2546_Final_E-2.64.cif,Na6SnSb4_id2546_E-2.64.cif,Na6SnSb4,-2.6445,0.408,Semiconductor,Im-3m,229,22
Na2ScGa_id2434_Final_E-2.64.cif,Na2ScGa_id2434_E-2.40.cif,Na2ScGa,-2.637,0.0,Metal,P4_332,212,16
K4LiSb3_id2105_Final_E-2.57.cif,K4LiSb3_id2105_E-2.57.cif,K4LiSb3,-2.5735,0.795,Semiconductor,Im-3m,229,16
ZnTe2_id2242_Final_E-2.57.cif,ZnTe2_id2242_E-2.57.cif,ZnTe2,-2.5682,0.932,Semiconductor,Pn-3m,224,6
KBaSrCa2Be2Zn4CdSbTeAs2_id4592_Final_E-2.57.cif,KBaSrCa2Be2Zn4CdSbTeAs2_id4592_E-1.59.cif,KBaSrCa2Be2Zn4CdSbTeAs2,-2.5678,0.632,Semiconductor,P3_1,144,48
K4Sn2Sb_id4042_Final_E-2.57.cif,K4Sn2Sb_id4042_E-2.51.cif,K4Sn2Sb,-2.5672,0.446,Semiconductor,P4_2/m,84,14
Na2Cd2Sn2Sb_id193_Final_E-2.56.cif,Na2Cd2Sn2Sb_id193_E-2.45.cif,Na2Cd2Sn2Sb,-2.563,0.0,Metal,Cccm,66,28
Zn2B_id1680_Final_E-2.56.cif,Zn2B_id1680_E-1.80.cif,Zn2B,-2.5599,0.0,Metal,P6_422,181,9
Zn2B_id235_Final_E-2.56.cif,Zn2B_id235_E-1.76.cif,Zn2B,-2.5599,0.0,Metal,P6_422,181,9
Zn2O_id107_Final_E-2.55.cif,Zn2O_id107_E-2.12.cif,Zn2O,-2.5515,0.009,Metal,Amm2,38,12
NaGa2_id1133_Final_E-2.54.cif,NaGa2_id1133_E-2.52.cif,NaGa2,-2.5446,0.0,Metal,I4/mcm,140,12
InGaPCSe3SN3_id3049_Final_E-2.54.cif,InGaPCSe3SN3_id3049_E-0.39.cif,InGaPCSe3SN3,-2.5442,2.285,Semiconductor,Pna2_1,33,44
K(NaSn)2_id1614_Final_E-2.53.cif,K(NaSn)2_id1614_E-2.29.cif,K(NaSn)2,-2.5268,0.0,Metal,P-1,2,10
Na3Sn2_id4223_Final_E-2.51.cif,Na3Sn2_id4223_E-2.22.cif,Na3Sn2,-2.5139,0.0,Metal,P-1,2,10
K2Li2Sb_id4203_Final_E-2.49.cif,K2Li2Sb_id4203_E-2.17.cif,K2Li2Sb,-2.4949,1.222,Semiconductor,C222_1,20,20
Na3Te_id2726_Final_E-2.49.cif,Na3Te_id2726_E-2.42.cif,Na3Te,-2.4924,1.485,Semiconductor,Cmme,67,16
Li2Mg2InGe2_id3583_Final_E-2.48.cif,Li2Mg2InGe2_id3583_E-1.94.cif,Li2Mg2InGe2,-2.4784,0.0,Metal,I4/mcm,140,28
K4InSn4_id2193_Final_E-2.48.cif,K4InSn4_id2193_E-2.40.cif,K4InSn4,-2.4751,0.726,Semiconductor,P3,143,9
KBaLi2Ge_id1602_Final_E-2.45.cif,KBaLi2Ge_id1602_E-2.45.cif,KBaLi2Ge,-2.4504,0.191,Semiconductor,I-4m2,119,10
K4TiIn4_id4601_Final_E-2.45.cif,K4TiIn4_id4601_E-2.11.cif,K4TiIn4,-2.4451,0.769,Semiconductor,P-42_1c,114,18
K8NaSrSe4_id234_Final_E-2.44.cif,K8NaSrSe4_id234_E-2.21.cif,K8NaSrSe4,-2.442,0.165,Semiconductor,I4_1/a,88,56
Li25Sb4_id2857_Final_E-2.44.cif,Li25Sb4_id2857_E-2.19.cif,Li25Sb4,-2.4411,0.848,Semiconductor,P2,3,29
Na3Sn2_id1850_Final_E-2.44.cif,Na3Sn2_id1850_E-2.44.cif,Na3Sn2,-2.4391,0.148,Semiconductor,I-43m,217,20
K6Na7ZnGa2GeSbAs3_id1148_Final_E-2.43.cif,K6Na7ZnGa2GeSbAs3_id1148_E-1.76.cif,K6Na7ZnGa2GeSbAs3,-2.4267,0.93,Semiconductor,P1,1,21
Li7Ge_id39_Final_E-2.41.cif,Li7Ge_id39_E-2.41.cif,Li7Ge,-2.4062,0.308,Semiconductor,Im-3m,229,16
KNa10Mg4ZnCd8In4Sn4Ge4Te4AsSe2_id512_Final_E-2.40.cif,KNa10Mg4ZnCd8In4Sn4Ge4Te4AsSe2_id512_E-1.28.cif,KNa10Mg4ZnCd8In4Sn4Ge4Te4AsSe2,-2.4028,0.0,Metal,P1,1,43
Na4GeSb_id3447_Final_E-2.39.cif,Na4GeSb_id3447_E-2.22.cif,Na4GeSb,-2.3871,0.845,Semiconductor,Cmcm,63,24
Na6InSb2_id4380_Final_E-2.37.cif,Na6InSb2_id4380_E-2.25.cif,Na6InSb2,-2.3728,0.369,Semiconductor,P-3m1,164,18
Na2Zn2GeTe_id4157_Final_E-2.35.cif,Na2Zn2GeTe_id4157_E-2.31.cif,Na2Zn2GeTe,-2.3536,0.0,Metal,I-4m2,119,12
ZnGa2Sn_id4560_Final_E-2.35.cif,ZnGa2Sn_id4560_E-2.35.cif,ZnGa2Sn,-2.3493,0.071,Semiconductor,Pmmm,47,4
Sr2CdB_id866_Final_E-2.35.cif,Sr2CdB_id866_E-1.94.cif,Sr2CdB,-2.348,0.0,Metal,P1,1,12
Na2Si_id4772_Final_E-2.33.cif,Na2Si_id4772_E-2.31.cif,Na2Si,-2.3316,0.054,Semiconductor,Pa-3,205,12
NaIn2_id2122_Final_E-2.33.cif,NaIn2_id2122_E-2.22.cif,NaIn2,-2.3278,0.0,Metal,P4_32_12,96,12
K7Ga(TeO)4_id2527_Final_E-2.32.cif,K7Ga(TeO)4_id2527_E-2.31.cif,K7Ga(TeO)4,-2.3216,0.544,Semiconductor,P-43m,215,16
NaLi5Te_id926_Final_E-2.32.cif,NaLi5Te_id926_E-2.10.cif,NaLi5Te,-2.3209,0.028,Metal,Pnn2,34,28
K2Na5B2Sb_id2898_Final_E-2.32.cif,K2Na5B2Sb_id2898_E-1.56.cif,K2Na5B2Sb,-2.3157,0.016,Metal,P1,1,20
Ba2BeZn3Ga2_id3986_Final_E-2.31.cif,Ba2BeZn3Ga2_id3986_E-2.02.cif,Ba2BeZn3Ga2,-2.3132,0.0,Metal,P3_121,152,24
K2InGa2_id342_Final_E-2.31.cif,K2InGa2_id342_E-2.29.cif,K2InGa2,-2.3127,0.415,Semiconductor,Ibca,73,40
BaNaLiAs_id2210_Final_E-2.31.cif,BaNaLiAs_id2210_E-2.31.cif,BaNaLiAs,-2.3075,0.85,Semiconductor,P4_2/mmc,131,8
Ba2CaS_id2714_Final_E-2.30.cif,Ba2CaS_id2714_E-2.30.cif,Ba2CaS,-2.3044,0.978,Semiconductor,I4/mmm,139,8
K5S2_id338_Final_E-2.23.cif,K5S2_id338_E-2.19.cif,K5S2,-2.2329,2.34,Semiconductor,P6/mmm,191,7
Na3Ge_id933_Final_E-2.19.cif,Na3Ge_id933_E-2.19.cif,Na3Ge,-2.1881,0.08,Semiconductor,Pm-3n,223,8
K3NaTi6_id3745_Final_E-2.17.cif,K3NaTi6_id3745_E-2.17.cif,K3NaTi6,-2.1729,0.12,Semiconductor,Im-3m,229,20
K3N_id3493_Final_E-2.15.cif,K3N_id3493_E-2.15.cif,K3N,-2.1515,2.024,Semiconductor,Pm-3m,221,32
K3(NaTe)2_id4666_Final_E-2.13.cif,K3(NaTe)2_id4666_E-1.63.cif,K3(NaTe)2,-2.1345,1.047,Semiconductor,P1,1,14
K3Na6(LiAs)2_id1642_Final_E-2.13.cif,K3Na6(LiAs)2_id1642_E-1.75.cif,K3Na6(LiAs)2,-2.1334,0.007,Metal,P-1,2,39
Na4Mg(ZnSb)4_id1433_Final_E-2.13.cif,Na4Mg(ZnSb)4_id1433_E-1.94.cif,Na4Mg(ZnSb)4,-2.1266,0.0,Metal,I4_1/a,88,52
Li6TiZn2_id2978_Final_E-2.11.cif,Li6TiZn2_id2978_E-2.11.cif,Li6TiZn2,-2.1071,0.588,Semiconductor,Fm-3m,225,36
Na(AlZn)2_id1613_Final_E-2.10.cif,Na(AlZn)2_id1613_E-2.00.cif,Na(AlZn)2,-2.0974,0.661,Semiconductor,I4/mcm,140,20
NaIn_id3003_Final_E-2.10.cif,NaIn_id3003_E-2.08.cif,NaIn,-2.0972,0.778,Semiconductor,Cmcm,63,8
KNa7Sb2_id29_Final_E-2.10.cif,KNa7Sb2_id29_E-1.90.cif,KNa7Sb2,-2.0971,0.732,Semiconductor,P1,1,10
K2CdInSn_id3044_Final_E-2.08.cif,K2CdInSn_id3044_E-1.37.cif,K2CdInSn,-2.0794,0.223,Semiconductor,P-1,2,10
K3Ba(Li3Ga)4_id2535_Final_E-2.08.cif,K3Ba(Li3Ga)4_id2535_E-1.89.cif,K3Ba(Li3Ga)4,-2.0758,0.0,Metal,Im-3,204,40
Na3Sn_id3144_Final_E-2.07.cif,Na3Sn_id3144_E-2.02.cif,Na3Sn,-2.0737,0.045,Metal,R-3,148,24
Li6Zn3B_id1649_Final_E-2.07.cif,Li6Zn3B_id1649_E-1.68.cif,Li6Zn3B,-2.0709,0.0,Metal,P6_3/m,176,20
Li4Mg2BeZnIn2SiGe_id3609_Final_E-2.03.cif,Li4Mg2BeZnIn2SiGe_id3609_E-1.27.cif,Li4Mg2BeZnIn2SiGe,-2.0318,0.0,Metal,Pm,6,24
K2Na2BeCdGaTe_id975_Final_E-2.03.cif,K2Na2BeCdGaTe_id975_E-1.70.cif,K2Na2BeCdGaTe,-2.0251,0.135,Semiconductor,P6,168,48
K2Ge_id3383_Final_E-2.00.cif,K2Ge_id3383_E-2.00.cif,K2Ge,-1.9965,0.06,Semiconductor,Pa-3,205,12
KIn_id3356_Final_E-1.99.cif,KIn_id3356_E-1.83.cif,KIn,-1.9899,0.0,Metal,C2/m,12,16
K2Ba2Na4LiCa(InGa)2_id3835_Final_E-1.98.cif,K2Ba2Na4LiCa(InGa)2_id3835_E-1.62.cif,K2Ba2Na4LiCa(InGa)2,-1.976,0.001,Metal,P6_2,171,42
Li2Ga2Te3_id156_Final_E-1.97.cif,Li2Ga2Te3_id156_E-1.97.cif,Li2Ga2Te3,-1.9719,0.336,Semiconductor,I4_132,214,28
KNa2LiCdSb_id3568_Final_E-1.94.cif,KNa2LiCdSb_id3568_E-1.32.cif,KNa2LiCdSb,-1.9405,0.291,Semiconductor,P1,1,24
Li4Te3_id188_Final_E-1.93.cif,Li4Te3_id188_E-1.93.cif,Li4Te3,-1.9337,1.049,Semiconductor,I4_132,214,28
Ba12Li19Mg14Sn3_id4669_Final_E-1.93.cif,Ba12Li19Mg14Sn3_id4669_E-1.39.cif,Ba12Li19Mg14Sn3,-1.9287,0.0,Metal,P1,1,48
Na11(InSn)2_id4073_Final_E-1.92.cif,Na11(InSn)2_id4073_E-1.66.cif,Na11(InSn)2,-1.9187,0.0,Metal,P3_112,151,45
Na2MgIn2_id164_Final_E-1.91.cif,Na2MgIn2_id164_E-1.69.cif,Na2MgIn2,-1.9127,0.0,Metal,Cmce,64,20
Na4Mg3(In2Sn)2_id672_Final_E-1.90.cif,Na4Mg3(In2Sn)2_id672_E-1.90.cif,Na4Mg3(In2Sn)2,-1.8973,0.345,Semiconductor,P4_232,208,26
Ca_id158_Final_E-1.89.cif,Ca_id158_E-1.30.cif,Ca,-1.8882,0.017,Metal,Pmna,53,30
K4Na3Sn2_id1459_Final_E-1.88.cif,K4Na3Sn2_id1459_E-1.75.cif,K4Na3Sn2,-1.8777,0.069,Semiconductor,P4/ncc,130,36
K4Ca4TiAlZn4_id247_Final_E-1.88.cif,K4Ca4TiAlZn4_id247_E-1.18.cif,K4Ca4TiAlZn4,-1.8774,0.0,Metal,P1,1,28
Na2Cd2Te_id3100_Final_E-1.87.cif,Na2Cd2Te_id3100_E-1.58.cif,Na2Cd2Te,-1.8699,0.0,Metal,P1,1,5
Ca3Cd_id2712_Final_E-1.85.cif,Ca3Cd_id2712_E-1.22.cif,Ca3Cd,-1.8492,0.0,Metal,P6_5,170,24
K3Na3Li2(ZnGa)4_id3998_Final_E-1.85.cif,K3Na3Li2(ZnGa)4_id3998_E-1.41.cif,K3Na3Li2(ZnGa)4,-1.8453,0.072,Semiconductor,C2,5,32
K19Cd6Sn7Sb3_id4026_Final_E-1.83.cif,K19Cd6Sn7Sb3_id4026_E-1.66.cif,K19Cd6Sn7Sb3,-1.8343,0.0,Metal,P6,168,35
K2Na6Li2GaAs_id885_Final_E-1.82.cif,K2Na6Li2GaAs_id885_E-1.63.cif,K2Na6Li2GaAs,-1.8245,0.146,Semiconductor,P3_112,151,36
K2Ga2Si_id3059_Final_E-1.80.cif,K2Ga2Si_id3059_E-1.80.cif,K2Ga2Si,-1.796,0.524,Semiconductor,I4/mmm,139,10
K5CdIn3Ga_id1632_Final_E-1.78.cif,K5CdIn3Ga_id1632_E-1.31.cif,K5CdIn3Ga,-1.7834,0.282,Semiconductor,P4_3,78,40
Ti3Zn7_id3115_Final_E-1.78.cif,Ti3Zn7_id3115_E-1.77.cif,Ti3Zn7,-1.7779,0.0,Metal,Pm-3,200,10
Na7In3_id2973_Final_E-1.77.cif,Na7In3_id2973_E-1.75.cif,Na7In3,-1.7695,0.703,Semiconductor,I-43d,220,40
Na7In3_id716_Final_E-1.77.cif,Na7In3_id716_E-1.75.cif,Na7In3,-1.7693,0.694,Semiconductor,I-43d,220,40
K4Ti2Si_id921_Final_E-1.76.cif,K4Ti2Si_id921_E-1.76.cif,K4Ti2Si,-1.7632,0.4,Semiconductor,P4/mcc,124,28
Ba2Ca3Mg_id712_Final_E-1.75.cif,Ba2Ca3Mg_id712_E-0.01.cif,Ba2Ca3Mg,-1.7503,0.0,Metal,Ibca,73,48
Na6Ca3In4_id1621_Final_E-1.74.cif,Na6Ca3In4_id1621_E-1.31.cif,Na6Ca3In4,-1.7423,0.0,Metal,P422,89,52
Sr2Ca3Mg_id3410_Final_E-1.73.cif,Sr2Ca3Mg_id3410_E-0.03.cif,Sr2Ca3Mg,-1.7289,0.0,Metal,Pbam,55,12
Li5Cd9In4_id4260_Final_E-1.72.cif,Li5Cd9In4_id4260_E-1.24.cif,Li5Cd9In4,-1.7174,0.0,Metal,P4_2/n,86,36
BaNa4Cd4Ge_id4796_Final_E-1.69.cif,BaNa4Cd4Ge_id4796_E-1.30.cif,BaNa4Cd4Ge,-1.6939,0.32,Semiconductor,I4_1/a,88,40
MgZn4In3O8_id1956_Final_E-1.69.cif,MgZn4In3O8_id1956_E-0.67.cif,MgZn4In3O8,-1.6876,0.0,Metal,Cc,9,32
Be3Cd3P_id385_Final_E-1.68.cif,Be3Cd3P_id385_E-1.68.cif,Be3Cd3P,-1.683,0.299,Semiconductor,Pm-3n,223,14
KNaSn(S2O)8_id3970_Final_E-1.68.cif,KNaSn(S2O)8_id3970_E-0.64.cif,KNaSn(S2O)8,-1.6817,0.0,Metal,P1,1,54
K3In2_id1341_Final_E-1.68.cif,K3In2_id1341_E-1.68.cif,K3In2,-1.6813,0.324,Semiconductor,I4/mmm,139,20
K8Al2ZnSi_id821_Final_E-1.68.cif,K8Al2ZnSi_id821_E-1.31.cif,K8Al2ZnSi,-1.6766,0.0,Metal,I422,97,24
BaNa4Ge_id421_Final_E-1.68.cif,BaNa4Ge_id421_E-1.68.cif,BaNa4Ge,-1.6752,0.811,Semiconductor,Pnn2,34,12
CaZnCd_id2442_Final_E-1.66.cif,CaZnCd_id2442_E-1.66.cif,CaZnCd,-1.6627,0.058,Semiconductor,P6_3/mmc,194,6
In7TeS4_id3064_Final_E-1.64.cif,In7TeS4_id3064_E-1.64.cif,In7TeS4,-1.6377,1.196,Semiconductor,F-43m,216,48
Na8Li8Mg2Ga_id1973_Final_E-1.63.cif,Na8Li8Mg2Ga_id1973_E-1.33.cif,Na8Li8Mg2Ga,-1.6301,0.0,Metal,P-1,2,38
Na2Li4Ga_id4994_Final_E-1.59.cif,Na2Li4Ga_id4994_E-1.47.cif,Na2Li4Ga,-1.5942,0.004,Metal,Fd-3m,227,56
Na4Li2Ca4Mg_id1287_Final_E-1.59.cif,Na4Li2Ca4Mg_id1287_E-0.71.cif,Na4Li2Ca4Mg,-1.5937,0.0,Metal,P1,1,22
K3Zn2O_id2025_Final_E-1.59.cif,K3Zn2O_id2025_E-1.59.cif,K3Zn2O,-1.5934,0.275,Semiconductor,Pn-3m,224,12
KNa2Ga_id3005_Final_E-1.59.cif,KNa2Ga_id3005_E-1.42.cif,KNa2Ga,-1.5889,0.119,Semiconductor,P2/m,10,16
Sr2MgP2_id2632_Final_E-1.59.cif,Sr2MgP2_id2632_E-1.39.cif,Sr2MgP2,-1.5872,0.0,Metal,P4_132,213,20
K7Zn6GaSb_id1863_Final_E-1.55.cif,K7Zn6GaSb_id1863_E-1.28.cif,K7Zn6GaSb,-1.5473,0.0,Metal,P312,149,15
Na3Sr2Ca3_id2678_Final_E-1.54.cif,Na3Sr2Ca3_id2678_E-1.11.cif,Na3Sr2Ca3,-1.544,0.0,Metal,P-1,2,16
K4MgCd6In5_id2902_Final_E-1.54.cif,K4MgCd6In5_id2902_E-1.47.cif,K4MgCd6In5,-1.5367,0.039,Metal,I-42m,121,32
Na2CdIn2_id1862_Final_E-1.54.cif,Na2CdIn2_id1862_E-1.24.cif,Na2CdIn2,-1.5366,0.416,Semiconductor,P4_222,93,20
K6MgScZnSn_id4102_Final_E-1.53.cif,K6MgScZnSn_id4102_E-1.08.cif,K6MgScZnSn,-1.5308,0.0,Metal,P1,1,10
K2NaCd3In2_id3955_Final_E-1.52.cif,K2NaCd3In2_id3955_E-0.71.cif,K2NaCd3In2,-1.5151,0.136,Semiconductor,P-1,2,16
K24Ti12As_id551_Final_E-1.51.cif,K24Ti12As_id551_E-1.51.cif,K24Ti12As,-1.5053,0.492,Semiconductor,Pm-3,200,37
KNaCdGa_id4237_Final_E-1.48.cif,KNaCdGa_id4237_E-1.47.cif,KNaCdGa,-1.4806,0.219,Semiconductor,P4_122,91,16
Ba6Na12Sr_id3017_Final_E-1.45.cif,Ba6Na12Sr_id3017_E-0.95.cif,Ba6Na12Sr,-1.4544,0.0,Metal,I23,197,38
K2Cd2Ga_id1864_Final_E-1.45.cif,K2Cd2Ga_id1864_E-1.38.cif,K2Cd2Ga,-1.4523,0.384,Semiconductor,P2_12_12,18,10
Na3Mg2Cd2In_id2859_Final_E-1.43.cif,Na3Mg2Cd2In_id2859_E-1.22.cif,Na3Mg2Cd2In,-1.4329,0.026,Metal,P-1,2,8
K2Ga_id3698_Final_E-1.43.cif,K2Ga_id3698_E-1.43.cif,K2Ga,-1.4266,0.664,Semiconductor,Pa-3,205,12
Ca_id1370_Final_E-1.41.cif,Ca_id1370_E-0.83.cif,Ca,-1.4149,0.0,Metal,Pmna,53,34
K4Cd8Si_id2556_Final_E-1.36.cif,K4Cd8Si_id2556_E-1.03.cif,K4Cd8Si,-1.3581,0.164,Semiconductor,P-42_1c,114,26
Na6Ca2Cd_id2315_Final_E-1.35.cif,Na6Ca2Cd_id2315_E-1.32.cif,Na6Ca2Cd,-1.353,0.0,Metal,Imm2,44,18
KNa2LiCd2_id2217_Final_E-1.32.cif,KNa2LiCd2_id2217_E-1.23.cif,KNa2LiCd2,-1.3207,0.0,Metal,C2/m,12,12
NaCdIn_id1675_Final_E-1.30.cif,NaCdIn_id1675_E-1.30.cif,NaCdIn,-1.2976,0.158,Semiconductor,P4/mmm,123,12
K7CdSnSb_id2735_Final_E-1.29.cif,K7CdSnSb_id2735_E-1.29.cif,K7CdSnSb,-1.2929,0.106,Semiconductor,P312,149,10
Na5(LiCd2)2_id3542_Final_E-1.28.cif,Na5(LiCd2)2_id3542_E-0.79.cif,Na5(LiCd2)2,-1.2775,0.116,Semiconductor,C2/m,12,22
K2Na2Cd2Ga_id2658_Final_E-1.27.cif,K2Na2Cd2Ga_id2658_E-1.21.cif,K2Na2Cd2Ga,-1.2743,0.162,Semiconductor,Cmce,64,28
Na2Zn_id2182_Final_E-1.26.cif,Na2Zn_id2182_E-1.13.cif,Na2Zn,-1.2612,0.033,Metal,Pbcn,60,12
Na3CaZn4_id4931_Final_E-1.25.cif,Na3CaZn4_id4931_E-1.13.cif,Na3CaZn4,-1.2452,0.063,Semiconductor,P4_2/m,84,16
SrLiMgCd8In_id4632_Final_E-1.15.cif,SrLiMgCd8In_id4632_E-0.98.cif,SrLiMgCd8In,-1.1534,0.0,Metal,P4mm,99,12
Zn_id139_Final_E-1.14.cif,Zn_id139_E-0.58.cif,Zn,-1.1446,0.0,Metal,Pm-3m,221,4
Li9Mg3InSn_id559_Final_E-1.13.cif,Li9Mg3InSn_id559_E-1.13.cif,Li9Mg3InSn,-1.1295,0.851,Semiconductor,Pm-3m,221,14
Na2Zn_id2297_Final_E-1.13.cif,Na2Zn_id2297_E-1.12.cif,Na2Zn,-1.1281,0.583,Semiconductor,Pa-3,205,12
Zn3In_id209_Final_E-1.13.cif,Zn3In_id209_E-1.13.cif,Zn3In,-1.1278,0.091,Semiconductor,Pmmm,47,4
K4Zn6In_id1311_Final_E-1.10.cif,K4Zn6In_id1311_E-1.10.cif,K4Zn6In,-1.0962,0.576,Semiconductor,Im-3m,229,22
Zn4InGaP2_id2014_Final_E-1.05.cif,Zn4InGaP2_id2014_E-0.72.cif,Zn4InGaP2,-1.0507,3.059,Semiconductor,P4/mmm,123,48
K7NaCd6_id3600_Final_E-1.03.cif,K7NaCd6_id3600_E-0.97.cif,K7NaCd6,-1.0346,0.376,Semiconductor,R-3,148,42
K5Mg2Ti_id1627_Final_E-1.01.cif,K5Mg2Ti_id1627_E-1.01.cif,K5Mg2Ti,-1.0081,0.035,Metal,I4_1/a,88,32
K3MgZn2_id2162_Final_E-0.99.cif,K3MgZn2_id2162_E-0.99.cif,K3MgZn2,-0.9924,0.425,Semiconductor,Pn-3m,224,12
K3Cd4_id3699_Final_E-0.91.cif,K3Cd4_id3699_E-0.86.cif,K3Cd4,-0.9097,0.677,Semiconductor,I-4c2,120,28
KCd_id4003_Final_E-0.88.cif,KCd_id4003_E-0.77.cif,KCd,-0.8814,0.024,Metal,P6/mmm,191,12
K(NaCd)2_id2583_Final_E-0.87.cif,K(NaCd)2_id2583_E-0.87.cif,K(NaCd)2,-0.8679,0.378,Semiconductor,Pn-3m,224,10
K8Na(ZnCd3)2_id1757_Final_E-0.83.cif,K8Na(ZnCd3)2_id1757_E-0.70.cif,K8Na(ZnCd3)2,-0.828,0.186,Semiconductor,P-1,2,17
NaLiCd_id4880_Final_E-0.77.cif,NaLiCd_id4880_E-0.77.cif,NaLiCd,-0.7697,0.308,Semiconductor,P4_2/mmc,131,6
Ca4Mg_id4518_Final_E-0.74.cif,Ca4Mg_id4518_E-1.11.cif,Ca4Mg,-0.7418,0.0,Metal,Ccce,68,20
Na2Ca2In_id3674_Final_E-0.70.cif,Na2Ca2In_id3674_E-0.38.cif,Na2Ca2In,-0.7004,1.885,Semiconductor,C2/m,12,10
K10Ba9_id624_Final_E-0.61.cif,K10Ba9_id624_E-0.61.cif,K10Ba9,-0.6079,1.309,Semiconductor,P4_232,208,38
Cd_id2441_Final_E-0.43.cif,Cd_id2441_E-0.43.cif,Cd,-0.4299,0.922,Semiconductor,Pn-3m,224,16
